"year","runtime","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1995,"90","nm0722221","nm0336462",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0246159","nm0246159",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,"103","nm0000419","nm0000419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0834338","nm0041722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"94","nm0128883","nm0009190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0629387","nm0759070",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"94","nm0002376","nm0001728",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98","nm0528718","nm0077052",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"95","nm0330057","nm0330057",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"111","nm0002140","nm0358960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"109","nm0946811","nm0174934",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"86","nm0392237","nm0392237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"102","nm0371852","nm0643093",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"83","nm0615536","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"86","nm0037708","nm0037708",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,"100","nm0116663","nm0116663",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"128","nm0000490","nm0697115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"139","nm0000591","nm0102722",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"130","nm0000697","nm0000697",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,"91","nm0487567","nm0492909",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"87","nm0001661","nm0770650",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"87","nm0817639","nm0625214",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"121","nm0750701","nm0712753",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1993,"104","nm0215269","nm0591160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1994,"95","nm0540468","nm0540468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"99","nm0326837","nm0742568",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"123","nm0336620","nm0119405",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997,"127","nm0622695","nm0622695",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1997,"106","nm0213100","nm0927345",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"116","nm0467942","nm0467942",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0472495","nm0472495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"107","nm0559879","nm0001986",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"106","nm0004838","nm0414608",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"108","nm0775447","nm0848217",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1994,"97","nm0042472","nm0042472",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1937,"109","nm0762263","nm0636002",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1996,"94","nm0184323","nm0148489",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"80","nm0759410","nm0759410",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"110","nm0003201","nm0003201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"118","nm0086820","nm0155009",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"91","nm0213726","nm0031976",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"89","nm0006916","nm0745087",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,"101","nm0182873","nm0182873",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1996,"145","nm0668132","nm0668132",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"87","nm0006798","nm0006798",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"98","nm0575361","nm0792526",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"108","nm0139111","nm0001801",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1953,"112","nm0591486","nm0503585",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1941,"119","nm0828419","nm0753452",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"113","nm0934525","nm0392848",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1981,"106","nm0718645","nm0089676",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"107","nm0245747","nm0245726",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"115","nm0002044","nm0001353",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"93","nm0613498","nm0440569",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0538614","nm0454783",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"102","nm0455394","nm0461341",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0812773","nm0812773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"109","nm0415617","nm0415617",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,"80","nm0488272","nm0168764",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1945,"117","nm0587277","nm0113689",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"124","nm0001845","nm0060103",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0770942","nm0001083",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"114","nm0772522","nm0153777",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1994,"96","nm0225416","nm0077171",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"110","nm0640466","nm0387025",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1998,"169","nm0000602","nm0481418",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0241090","nm0251188",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0494889","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0203993","nm0203993",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0548957","nm0575865",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0943237","nm0943237",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"94","nm0440913","nm0440913",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"113","nm0399003","nm0684163",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"108","nm0133044","nm0133044",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"94","nm0000164","nm0155009",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"86","nm0168214","nm0759070",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"100","nm0691078","nm0213234",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"105","nm0438201","nm0021196",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"96","nm0382584","nm0256722",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"82","nm0684596","nm0241577",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"85","nm0834889","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,"90","nm0603294","nm0603294",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"100","nm0158029","nm0498080",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0734319","nm0091076",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0180912","nm0000519",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"93","nm0001274","nm0001274",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,"93","nm0291442","nm0219720",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"102","nm0001676","nm0778819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"92","nm0629309","nm0279199",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"81","nm0336241","nm0336241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,"123","nm0877790","nm0516207",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0210701","nm0078760",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"87","nm0748218","nm0748218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"90","nm2468656","nm5206629",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0948021","nm0939102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"109","nm0208854","nm0742270",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,"98","nm0455839","nm0265792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1990,"104","nm0305368","nm0276466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"87","nm0690213","nm0681654",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,"113","nm0955622","nm0155157",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"82","nm0788094","nm0788094",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,"101","nm0006357","nm0001202",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"87","nm0324660","nm0230449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,"108","nm0415617","nm0415617",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"119","nm0000111","nm0110832",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0909699","nm0909699",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"120","nm0426510","nm0426510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1976,"75","nm0791027","nm0200670",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"106.972842486421","nm0131203","nm0855743",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"85","nm0118809","nm0118809",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"84","nm0440799","nm0440799",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"97","nm1027203","nm1027203",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"87","nm0887361","nm0647431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0530376","nm0011410",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"90","nm0333641","nm0194547",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"62","nm0000419","nm0000419",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1994,"97","nm0840905","nm0324473",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"128","nm0240987","nm0240987",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1951,"99","nm0538938","nm0538938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"110","nm0219136","nm0219136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"96","nm0243191","nm0068914",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,"106.972842486421","nm0295576","nm0295576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,"12","nm0339241","nm0262706",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,"103","nm0666999","nm0020022",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"105","nm0001949","nm0568605",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"105","nm0049975","nm0001098",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"95","nm0742194","nm0742194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"90","nm0819033","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"76","nm0188521","nm0051748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"104","nm0691078","nm0590360",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"93","nm0000102","nm0580559",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965,"80","nm0889513","nm0889513",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"88","nm0572114","nm0456017",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"102","nm0666640","nm0666640",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98","nm0917992","nm0878125",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,"83","nm0875354","nm0875354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1997,"93","nm0769703","nm0769703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"75","nm0538532","nm0538532",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"80","nm0309697","nm0309697",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"110","nm0585012","nm0898391",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"84","nm0000419","nm0000419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"124","nm0445933","nm0445933",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"91","nm0928691","nm0075894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"115","nm0452319","nm0175676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"86","nm0293533","nm0293533",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99","nm0277439","nm0086333",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1934,"83","nm0188669","nm0169556",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"120","nm0107141","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"94","nm0316592","nm0398343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"94","nm0368981","nm0368981",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"101","nm0000343","nm0404846",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"100","nm0921631","nm0073053",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"100","nm0604335","nm0604335",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,"107","nm0732430","nm0732430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"74","nm0213726","nm0160602",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"94","nm0005390","nm0005390",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"110","nm0515891","nm0794326",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"90","nm0507502","nm0156732",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"93","nm0723704","nm0723704",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"105","nm3334255","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1968,"98","nm0671862","nm0094558",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"71","nm0809823","nm0294440",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0211823","nm0211823",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"92","nm0938645","nm0938645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"107","nm0128883","nm0436543",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"118","nm0132709","nm0310920",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992,"91","nm0700641","nm0148448",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"139","nm0911061","nm0060103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0602452","nm0927074",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1999,"85","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"92","nm0025978","nm0025978",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"96","nm0569166","nm0569166",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1995,"88","nm0926211","nm0926211",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1994,"104","nm0552140","nm0552140",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"115","nm0000985","nm0000985",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"116","nm0025978","nm0025978",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0169940","nm0502039",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"121","nm0000500","nm0091899",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"99","nm0398185","nm0398185",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"101","nm0550446","nm0550446",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"93","nm0365131","nm0365131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,"100","nm0155093","nm0495378",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"80","nm0578899","nm0002403",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"109","nm0777447","nm0392020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"135","nm0001112","nm0001112",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"114","nm0001214","nm0744839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"100","nm0583754","nm0119405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"124","nm0005522","nm0887708",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"119","nm0570408","nm0807155",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1994,"96","nm0689385","nm0177875",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0000770","nm0800124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"135","nm0423646","nm0370426",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"105","nm0000814","nm0581224",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965,"116","nm0829038","nm0909556",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1994,"101","nm0516360","nm0613163",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"106","nm0918873","nm0325204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"112","nm0689081","nm0689081",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"127","nm0029242","nm0029242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,"125","nm0006249","nm0006249",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1947,"95","nm0500552","nm0222079",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1940,"120","nm0000033","nm0372942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1943,"91","nm0920074","nm0344631",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1946,"100","nm0562845","nm0452134",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1947,"100","nm0335455","nm0335455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1943,"116","nm0001328","nm0372942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,"89","nm0001379","nm0001379",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"105","nm0004767","nm0000636",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1937,"101","nm0828419","nm0067308",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1995,"135","nm0594158","nm0316044",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1995,"88","nm0006835","nm0006835",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1935,"65","nm0572851","nm0366942",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"117","nm0029242","nm0029242",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1997,"107","nm0768597","nm0288473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"109","nm0005077","nm0706882",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"108","nm0415617","nm0415617",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"114","nm0710372","nm0192996",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"103","nm0006853","nm0450361",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0005022","nm0002675",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0382072","nm0521739",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0167029","nm0167029",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"106","nm0502577","nm0001825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,"107","nm0688585","nm0002010",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1939,"93","nm0485943","nm0122364",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"98","nm0414312","nm0414312",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,"101","nm0149446","nm0149446",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1948,"79","nm0542649","nm0383421",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1997,"101","nm0097079","nm0001752",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1995,"119","nm0400436","nm0400436",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"91","nm0720000","nm0524108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,"88","nm0829038","nm0909556",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"96","nm0506461","nm0748035",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"180","nm0330544","nm0189749",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1998,"132","nm0908824","nm0241416",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"82","nm0577849","nm0929186",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"110","nm0002174","nm0002174",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1995,"89","nm0686884","nm0912889",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"106","nm0001814","nm0001814",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,"160","nm0001945","nm0001945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0000454","nm0061337",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"82","nm0239822","nm0239822",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"92","nm0000712","nm0000712",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1993,"115","nm0541098","nm0500407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0643043","nm0643043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"112","nm0000905","nm0003508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"85","nm0001325","nm0001325",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"89","nm0002137","nm0722610",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"86","nm0238743","nm0238743",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"97","nm0782739","nm0782739",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
